emp_no,first_name,last_name,dept_name
231016,Hitofumi,Valette,Production
434670,Gilbert,Valette,Finance
45069,Lenore,Valette,Development
424870,Mingdong,Valette,Production
262041,Eckart,Valette,Production
83310,Tsvetan,Valette,Quality Management
449387,Mokhtar,Valette,Customer Service
449387,Mokhtar,Valette,Production
411655,Nahum,Valette,Development
274440,Mahmut,Valette,Production
407304,Jeong,Valette,Customer Service
404097,Shigeu,Validov,Development
96996,Hideo,Validov,Production
273477,Shaowen,Validov,Development
497492,Junichi,Validov,Development
418702,Shih,Validov,Finance
416503,Xiahua,Validov,Production
412167,Margo,Validov,Production
485341,Mohammed,Validov,Production
482577,Masadi,Validov,Production
28432,Manton,Validov,Human Resources
107816,Xinyu,Validov,Production
294590,Haldon,Validov,Production
48267,Serenella,Validov,Development
208545,Chandrasekaran,Validov,Production
473214,Miomir,Validov,Human Resources
279716,Sham,Validov,Human Resources
222205,Ayonca,Validov,Sales
435785,Yongmin,Validov,Sales
43308,Hauke,Validov,Development
87449,Golgen,Validov,Development
225709,Eirik,Validov,Finance
41885,Val,Validov,Sales
262080,Rosine,Validov,Production
430523,Rosalyn,Validov,Finance
11894,Mitchel,Validov,Development
24034,Murthy,Validov,Production
489365,Adhemar,Validov,Production
76444,Geoff,Validov,Quality Management
280659,Xudong,Valiente,Research
250656,Sadun,Valiente,Production
264096,Serenella,Valiente,Development
294779,Mountaz,Valiente,Sales
259103,Shir,Valiente,Sales
246050,Douadi,Valiente,Production
264932,Abdulah,Valiente,Human Resources
74939,Rimli,Valiente,Production
74939,Rimli,Valiente,Customer Service
492731,Valery,Valiente,Development
284560,Adin,Valiente,Sales
485692,Erzsebet,Valiente,Marketing
84427,IEEE,Valiente,Quality Management
267246,Leif,Valiente,Development
20159,Isamu,Valiente,Production
234676,Yaghout,Valiente,Development
51736,Shigehiro,Valiente,Production
16580,Masaru,Valiente,Quality Management
229927,Berto,Valiente,Development
39890,Sanjai,Valiente,Sales
492562,Morris,Valiente,Finance
457487,Padma,Valtorta,Sales
274413,Stamatina,Valtorta,Development
285268,Berto,Valtorta,Development
234046,Guadalupe,Valtorta,Sales
417384,Mansur,Valtorta,Marketing
273157,Maik,Valtorta,Human Resources
454541,Gill,Valtorta,Human Resources
10126,Kayoko,Valtorta,Customer Service
282251,Anoosh,Valtorta,Sales
438538,Sarita,Valtorta,Production
45298,Shay,Valtorta,Customer Service
15518,Uno,Valtorta,Development
229449,Poornachandra,Valtorta,Production
30269,Dharmaraja,Valtorta,Marketing
289173,Doowon,Valtorta,Human Resources
208511,Shai,Valtorta,Development
242428,Uri,Valtorta,Production
48201,Leen,Valtorta,Production
11208,Saniya,Valtorta,Production
42580,Zvonko,Valtorta,Production
30269,Dharmaraja,Valtorta,Human Resources
293769,Paris,Valtorta,Sales
44607,Sachem,Valtorta,Sales
486207,Fumino,Valtorta,Customer Service
486207,Fumino,Valtorta,Sales
407733,Susumu,Valtorta,Production
288897,Venkatesan,Valtorta,Production
91927,Yongqiao,Valtorta,Marketing
282251,Anoosh,Valtorta,Customer Service
468200,Munehiko,VanScheik,Development
93785,Francesca,VanScheik,Production
98125,Subir,VanScheik,Development
248586,Divier,VanScheik,Quality Management
104772,Yannik,VanScheik,Sales
248586,Divier,VanScheik,Production
251451,Adly,VanScheik,Research
20037,Tse,VanScheik,Development
73142,Gretta,VanScheik,Production
251451,Adly,VanScheik,Development
263599,Fen,VanScheik,Sales
269180,Subir,VanScheik,Research
55979,Guangming,VanScheik,Development
73142,Gretta,VanScheik,Development
64026,Sverrir,VanScheik,Research
70004,Shih,VanScheik,Research
82849,Makato,VanScheik,Research
107113,Sushant,VanScheik,Sales
80684,Takanari,VanScheik,Research
228507,Zine,VanScheik,Production
489381,Elzbieta,VanScheik,Development
447584,Jouni,VanScheik,Development
482493,Lalit,VanScheik,Sales
235024,Sariel,VanScheik,Sales
462706,Caolyn,VanScheik,Customer Service
482493,Lalit,VanScheik,Customer Service
266503,Sanjeeva,VanScheik,Production
271210,Lokesh,VanScheik,Development
266503,Sanjeeva,VanScheik,Quality Management
438931,Shigenori,Vandervoorde,Development
239173,Mitchel,Vandervoorde,Sales
279488,Aleksandar,Vandervoorde,Development
406075,Jianhao,Vandervoorde,Quality Management
423454,Achilleas,Vandervoorde,Development
469152,Odysseas,Vandervoorde,Research
100900,Saniya,Vandervoorde,Human Resources
463392,Masoud,Vandervoorde,Customer Service
94898,Kristof,Vandervoorde,Quality Management
73595,Nobuyoshi,Vandervoorde,Sales
100900,Saniya,Vandervoorde,Finance
472931,Hsiangchu,Vandervoorde,Customer Service
68367,Emdad,Vandervoorde,Research
240204,Duke,Vandervoorde,Production
44734,Shay,Vandervoorde,Development
268848,Lene,Vandervoorde,Development
256740,Marsal,Vanwelkenhuysen,Development
86211,Shih,Vanwelkenhuysen,Production
61453,Hyuncheol,Vanwelkenhuysen,Development
470234,Zhonghui,Vanwelkenhuysen,Development
299786,Dietrich,Vanwelkenhuysen,Sales
299438,Bedrich,Vanwelkenhuysen,Research
263056,Kasidit,Vanwelkenhuysen,Research
425735,Jaewoo,Vanwelkenhuysen,Development
232545,Mani,Vanwelkenhuysen,Production
25980,Otilia,Vanwelkenhuysen,Customer Service
25980,Otilia,Vanwelkenhuysen,Production
56235,Subir,Vanwelkenhuysen,Development
233878,Shigenori,Vanwelkenhuysen,Sales
283948,Mats,Vanwelkenhuysen,Finance
233878,Shigenori,Vanwelkenhuysen,Marketing
96717,Christophe,Vanwelkenhuysen,Production
481658,Mingsen,Vanwelkenhuysen,Marketing
440376,Chikako,Vanwelkenhuysen,Production
451348,Mayuko,Vanwelkenhuysen,Sales
478088,Ung,Vanwelkenhuysen,Sales
477988,Troy,Vanwelkenhuysen,Customer Service
276543,Georg,Vanwelkenhuysen,Production
483601,Duangkaew,Varker,Quality Management
261017,Genta,Varker,Marketing
469290,Mostafa,Varker,Development
418866,Taegyun,Varker,Customer Service
247967,Denny,Varker,Development
418866,Taegyun,Varker,Production
275767,Uinam,Varker,Sales
474755,Christ,Varker,Development
10504,Xiong,Varker,Sales
69946,Theirry,Varker,Production
253539,Bingning,Varker,Production
17849,Mandell,Varker,Human Resources
258878,Candido,Varker,Production
227531,Pranay,Varker,Production
425388,Mohammad,Varker,Development
52391,Horward,Varker,Development
401599,Erzsebet,Varker,Development
39759,Faiza,Varker,Marketing
202142,LiMin,Varley,Development
41808,Filipp,Varley,Customer Service
201280,Adit,Varley,Quality Management
201560,Brendon,Varley,Customer Service
477906,Mahendra,Varley,Sales
202142,LiMin,Varley,Research
419427,Amalendu,Varley,Research
89573,Ute,Varley,Sales
433900,Salvador,Varley,Marketing
433925,Hausi,Varley,Production
61846,Danil,Varley,Development
19674,Mart,Varley,Customer Service
400339,Shaibal,Varley,Marketing
400339,Shaibal,Varley,Sales
457943,Heng,Varley,Production
470078,Guther,Varley,Human Resources
275144,Taegyun,Varman,Development
231151,Jessie,Varman,Sales
449604,Ottavia,Varman,Development
239139,Kristinn,Varman,Sales
292201,Aris,Varman,Development
470117,Hailing,Varman,Production
410553,Sanjay,Varman,Development
463449,Aemilian,Varman,Production
92466,Rajmohan,Varman,Human Resources
490037,Jagoda,Varman,Sales
25497,Mitsuyuki,Varman,Quality Management
39055,Remko,Varman,Development
27373,Jiafu,Varman,Development
228269,Aluzio,Varman,Human Resources
424378,Sanjiv,Varman,Development
201854,Lunjin,Varman,Quality Management
75748,Xuejia,Varman,Sales
51662,Shir,Varman,Development
27373,Jiafu,Varman,Research
20626,Hercules,Varman,Production
210837,Sailaja,Varman,Customer Service
483384,Arne,Varman,Sales
88213,Zvonko,Varman,Development
52001,Irene,Varman,Production
75748,Xuejia,Varman,Marketing
45290,Thanasis,Varman,Development
46079,Genevieve,Varman,Production
92466,Rajmohan,Varman,Finance
282129,Fumiya,Varman,Research
67477,Morrie,Vasanthakumar,Development
30373,Jayesh,Vasanthakumar,Marketing
73601,Aloke,Vasanthakumar,Development
205471,Bernd,Vasanthakumar,Production
25859,Subhrajyoti,Vasanthakumar,Production
74084,Hatem,Vasanthakumar,Marketing
29950,Laurentiu,Vasanthakumar,Quality Management
236447,Achilleas,Vasanthakumar,Sales
467626,Kolar,Vasanthakumar,Development
487709,Sanjai,Vasanthakumar,Development
205471,Bernd,Vasanthakumar,Customer Service
86321,Shiv,Vasanthakumar,Development
36930,Sadegh,Vasanthakumar,Development
28242,Thodoros,Vasanthakumar,Sales
73601,Aloke,Vasanthakumar,Production
61666,Tesuro,Vasanthakumar,Production
28242,Thodoros,Vasanthakumar,Marketing
200251,King,Vasanthakumar,Development
419104,Satoru,Vasanthakumar,Research
216801,Heon,Vasanthakumar,Sales
419104,Satoru,Vasanthakumar,Production
250805,Murthy,Vasanthakumar,Development
418434,Toshimo,Vasanthakumar,Production
277085,Alper,Vasanthakumar,Research
452162,Girolamo,Vecchi,Research
447017,Ramachenga,Vecchi,Development
101501,Rosalie,Vecchi,Production
457982,Arumugam,Vecchi,Production
454400,Gen,Vecchi,Sales
201173,Martien,Vecchi,Production
447017,Ramachenga,Vecchi,Research
248502,Sham,Vecchi,Development
491436,Taisook,Vecchi,Development
211008,Ziva,Vecchi,Sales
209817,Arunas,Vecchi,Production
487640,Apostol,Vecchi,Production
287294,Aria,Vecchi,Human Resources
444521,Lijie,Vecchi,Development
37851,Lidong,Vecchi,Development
486876,Heon,Vecchi,Human Resources
296288,Muzhong,Vecchi,Sales
427086,Xiaoshan,Vecchi,Quality Management
106611,Shir,Vecchi,Development
427883,Boriana,Vecchi,Production
243805,Ramzi,Vecchi,Human Resources
79110,Aiichiro,Vecchi,Development
39262,Karoline,Vecchi,Production
39262,Karoline,Vecchi,Quality Management
58357,Djenana,Vecchi,Production
428537,Fumitaka,Vecchi,Research
73615,Manton,Vecchi,Production
233828,Sariel,Vecchi,Finance
41179,Masamitsu,Vecchi,Marketing
231570,Dietrich,Vecchi,Sales
263973,Armond,Vecchi,Research
225290,Hidekazu,Vecchi,Production
268864,Suzette,Vecchi,Production
203790,Jaewoo,Vecchio,Quality Management
85377,Ishfaq,Vecchio,Production
434496,Rosalyn,Vecchio,Quality Management
17158,Danai,Vecchio,Production
60514,Ayakannu,Vecchio,Production
260911,Tru,Vecchio,Development
282123,Amalendu,Vecchio,Production
71262,Shigenori,Vecchio,Human Resources
256113,Snehasis,Vecchio,Development
475886,Adam,Vecchio,Finance
21832,Suzette,Vecchio,Finance
26869,Jasminko,Vecchio,Development
33151,Koldo,Vecchio,Production
63230,Mart,Vecchio,Quality Management
17158,Danai,Vecchio,Customer Service
16510,Mototsugu,Vecchio,Customer Service
281706,Sangeeta,Vecchio,Production
96433,Mantis,Vecchio,Customer Service
281706,Sangeeta,Vecchio,Quality Management
278873,Qunsheng,Vecchio,Production
437182,Shigeaki,Vecchio,Human Resources
251085,Ronnie,Vecchio,Development
96433,Mantis,Vecchio,Production
437182,Shigeaki,Vecchio,Finance
410124,Froduald,Veccia,Production
457799,Shakhar,Veccia,Customer Service
293332,Guadalupe,Veccia,Development
455947,Dipankar,Veccia,Production
455727,Kolar,Veccia,Sales
250790,Saeko,Veccia,Sales
437131,Duke,Veccia,Research
465361,Gretta,Veccia,Human Resources
288585,Pragnesh,Veccia,Marketing
28528,Sariel,Veccia,Human Resources
288011,Naftali,Veccia,Development
21336,Satosi,Veccia,Production
475581,Perla,Veccia,Development
258599,Xiaocheng,Veccia,Marketing
73817,Nikolaos,Veccia,Marketing
57210,Odinaldo,Veccia,Marketing
86822,Halsur,Veccia,Production
75435,Maria,Veccia,Quality Management
63076,Goetz,Veccia,Quality Management
201914,Mohamadou,Veccia,Customer Service
401694,Tze,Veccia,Development
19583,Edwin,Veccia,Research
19583,Edwin,Veccia,Production
482813,Dipayan,Veccia,Sales
457836,Yoshinari,Veeraraghavan,Development
96649,Ishfaq,Veeraraghavan,Quality Management
202423,Bikash,Veeraraghavan,Marketing
255338,Fei,Veeraraghavan,Quality Management
259949,Marc,Veeraraghavan,Development
432675,Kazunori,Veeraraghavan,Sales
421461,Francoise,Veeraraghavan,Production
486888,Florina,Veeraraghavan,Sales
202173,Ekawit,Veeraraghavan,Customer Service
421461,Francoise,Veeraraghavan,Development
243565,Nigel,Veeraraghavan,Development
442330,Quingbo,Veeraraghavan,Sales
62743,Shin,Veeraraghavan,Quality Management
87454,Terresa,Veeraraghavan,Research
70666,Ronghao,Veeraraghavan,Sales
430101,Dekang,Veeraraghavan,Sales
432039,Mansur,Veeraraghavan,Development
252927,Vitaly,Veeraraghavan,Sales
476353,Mads,Veeraraghavan,Customer Service
410360,Aral,Veeraraghavan,Marketing
93938,Boutros,Veeraraghavan,Sales
458026,Vesna,Veeraraghavan,Customer Service
261805,Akeel,Veeraraghavan,Production
93938,Boutros,Veeraraghavan,Customer Service
212567,Marjo,Veeraraghavan,Development
261805,Akeel,Veeraraghavan,Development
266773,Qingxiang,Veeraraghavan,Development
447025,Ferdinand,Veevers,Customer Service
230610,Stepehn,Veevers,Sales
218044,Maia,Veevers,Sales
290083,Giap,Veevers,Development
272096,Geoffrey,Veevers,Customer Service
275281,Nadjib,Veevers,Finance
464494,Eishiro,Veevers,Human Resources
200612,Dannz,Veevers,Sales
447025,Ferdinand,Veevers,Production
97726,Guther,Veevers,Sales
440821,Guoxiang,Veevers,Production
91688,Vishv,Veevers,Development
497125,Rayond,Veevers,Development
256701,Chikako,Veevers,Development
109111,Dietrich,Veevers,Quality Management
475666,Kazuhiko,Veevers,Sales
18786,Guozhong,Veevers,Development
41373,Mona,Veevers,Production
34334,Stafford,Veevers,Production
103586,Kwee,Veevers,Development
28127,Minghong,Veevers,Finance
462924,Sanjay,Veevers,Development
408085,Cheong,Veevers,Production
26110,Lorien,Veevers,Human Resources
431137,Marla,Veevers,Production
296236,Susumu,Veevers,Development
434792,Wojceich,Veevers,Production
18786,Guozhong,Veevers,Production
284343,Jeanne,Velardi,Development
55851,Guadalupe,Velardi,Production
38057,Nadjib,Velardi,Customer Service
471449,Kellyn,Velardi,Production
486820,Basant,Velardi,Development
441985,Xumin,Velardi,Production
240696,Boutros,Velardi,Sales
103484,Niclas,Velardi,Development
289996,Jeanne,Velardi,Customer Service
261738,Radhia,Velardi,Production
482648,Kinh,Velardi,Development
222470,Jaques,Velardi,Development
100074,Yechiam,Velardi,Production
482992,Kellyn,Velardi,Marketing
459177,Duangkaew,Velardi,Development
408086,Tonia,Velardi,Production
290647,Mandell,Velardi,Development
499724,Geoffry,Velasco,Finance
486681,Kousuke,Velasco,Production
418733,Barun,Velasco,Development
285342,Nevio,Velasco,Production
230583,Aruna,Velasco,Production
490225,Angel,Velasco,Human Resources
82040,Avishai,Velasco,Production
291659,Ute,Velasco,Production
477115,Alassane,Velasco,Production
278308,Sadun,Velasco,Finance
278308,Sadun,Velasco,Human Resources
446123,Chirstian,Velasco,Development
21683,Jiang,Velasco,Customer Service
21683,Jiang,Velasco,Sales
68538,Kwangjo,Velasco,Marketing
246428,Kwangjo,Velasco,Marketing
260302,Munir,Velasco,Quality Management
47173,Lakshmi,Velasco,Human Resources
210915,Mong,Velasco,Development
243785,Takahiro,Veldwijk,Sales
33183,Haldun,Veldwijk,Production
35333,Hideyuki,Veldwijk,Quality Management
472411,Tianruo,Veldwijk,Development
46563,Marlo,Veldwijk,Production
270885,Yuuichi,Veldwijk,Human Resources
257322,Kotesh,Veldwijk,Research
40428,Rosalie,Veldwijk,Marketing
40428,Rosalie,Veldwijk,Customer Service
57234,Junsik,Veldwijk,Marketing
257322,Kotesh,Veldwijk,Development
28726,Marie,Veldwijk,Development
417438,Boutros,Veldwijk,Production
291956,Claude,Veldwijk,Development
291956,Claude,Veldwijk,Research
282899,Poorav,Veldwijk,Development
81432,Hideyuki,Veldwijk,Development
414739,Yuguang,Veldwijk,Quality Management
294340,Radhika,Veldwijk,Quality Management
213362,Emdad,Vendrig,Development
442649,Utz,Vendrig,Sales
270020,Mahmut,Vendrig,Development
452239,Stevo,Vendrig,Development
442883,Yinlin,Vendrig,Sales
252764,Abdulla,Vendrig,Customer Service
57629,Gretta,Vendrig,Sales
291071,Emran,Vendrig,Quality Management
442054,Sachar,Vendrig,Research
442054,Sachar,Vendrig,Development
104625,Odoardo,Vendrig,Development
253324,Xiong,Vendrig,Human Resources
74935,Manohar,Vendrig,Development
283082,Shahab,Vendrig,Production
259722,Candida,Vendrig,Development
209773,Jaques,Vendrig,Production
240341,Constantijn,Vendrig,Customer Service
10233,Lein,Vendrig,Human Resources
55345,Wojceich,Vendrig,Human Resources
104184,Roselyn,Ventosa,Customer Service
208659,Kristinn,Ventosa,Development
205924,Alain,Ventosa,Production
435806,Moie,Ventosa,Production
32444,Ioana,Ventosa,Customer Service
88010,Prodip,Ventosa,Sales
224368,Aksel,Ventosa,Customer Service
420951,Moriyoshi,Ventosa,Sales
33477,Shietung,Ventosa,Finance
229745,Mohd,Ventosa,Production
65568,Mark,Ventosa,Production
423323,Aiman,Ventosa,Development
423323,Aiman,Ventosa,Research
240666,Kinh,Ventosa,Customer Service
104184,Roselyn,Ventosa,Production
296877,Sangeeta,Ventosa,Finance
426321,Dines,Ventosa,Marketing
261298,Ottavia,Ventosa,Development
445484,Yagil,Ventosa,Quality Management
498854,Vishv,Ventosa,Development
498854,Vishv,Ventosa,Research
445484,Yagil,Ventosa,Development
453183,Maha,Ventosa,Sales
214874,Hironoby,Ventosa,Marketing
214874,Hironoby,Ventosa,Sales
496741,Naftaly,Verhaegen,Production
452779,Berto,Verhaegen,Production
482404,Ger,Verhaegen,Development
496741,Naftaly,Verhaegen,Development
465739,Wilmer,Verhaegen,Production
287163,Vugranam,Verhaegen,Development
449711,Florina,Verhaegen,Production
36428,Izaskun,Verhaegen,Human Resources
73965,Tonia,Verhaegen,Production
218522,Ulises,Verhaegen,Customer Service
492431,Hsiangchu,Verhaegen,Sales
464439,Zhiguo,Verhaegen,Research
486784,Berni,Verhaegen,Finance
421228,Kirk,Verhaegen,Development
292094,Chaosheng,Verhaegen,Production
49893,Mahendra,Verhaegen,Production
103575,Ugo,Verhaegen,Sales
488661,Marlo,Verhaegen,Development
223555,Ortrun,Verhaegen,Customer Service
492431,Hsiangchu,Verhaegen,Finance
473178,Mototsugu,Verhoeff,Marketing
231280,Weidon,Verhoeff,Production
489860,Paloma,Verhoeff,Sales
293010,Nathan,Verhoeff,Development
67506,Collette,Verhoeff,Sales
23659,Gina,Verhoeff,Quality Management
57380,Bodh,Verhoeff,Development
65543,Mahmut,Verhoeff,Development
279058,Paraskevi,Verhoeff,Finance
267383,Anyuan,Verhoeff,Research
461178,Masasuke,Verhoeff,Sales
215664,Aleksandar,Verhoeff,Finance
78273,Mona,Verhoeff,Sales
267383,Anyuan,Verhoeff,Production
431432,Danel,Verhoeff,Development
230707,Tesuro,Verhoeff,Development
478707,Leszek,Verhoeff,Production
17472,Murthy,Verhoeff,Marketing
291070,Danil,Verhoeff,Quality Management
480289,Dietrich,Verhoeff,Production
497751,Kiyotoshi,Verhoeff,Development
220222,Chikara,Verhoeff,Development
418130,Toshimitsu,Verhoeff,Marketing
259536,Siamak,Verhoeff,Development
216947,Utz,Vernadat,Production
499150,Koichi,Vernadat,Production
230028,Zsolt,Vernadat,Development
216947,Utz,Vernadat,Customer Service
230028,Zsolt,Vernadat,Research
206164,Minghong,Vernadat,Finance
232559,Ramya,Vernadat,Finance
249174,Adam,Vernadat,Production
90672,Xiaoqiang,Vernadat,Development
430662,Zita,Vernadat,Production
498723,Wojceich,Vernadat,Development
35011,Charmane,Vernadat,Marketing
48917,Rosalyn,Vernadat,Quality Management
430812,Takushi,Vernadat,Quality Management
226032,Sadegh,Vernadat,Development
225059,Tuval,Vernadat,Development
105053,Gian,Vernadat,Human Resources
479813,Mohammed,Vernadat,Customer Service
72745,Tayeb,Vernadat,Production
14515,Kazuhisa,Versino,Quality Management
224828,Zhigen,Versino,Development
66743,Hilary,Versino,Production
47606,Howell,Versino,Quality Management
75335,Supot,Versino,Finance
428692,Tse,Versino,Development
263001,Gennady,Versino,Production
436662,Mingzeng,Versino,Production
401391,Moriyoshi,Versino,Research
15948,Karoline,Versino,Development
79958,Xinglin,Versino,Production
79958,Xinglin,Versino,Customer Service
108212,Masali,Versino,Sales
92225,Make,Versino,Finance
